index,id,artist,asciiName,availability,boosterTypes,borderColor,colorIdentity,colors,faceName,finishes,flavorText,frameEffects,frameVersion,hasFoil,hasNonFoil,isFullArt,isFunny,isPromo,isReprint,isTextless,keywords,language,layout,manaCost,mcmId,mtgArenaId,mtgjsonV4Id,multiverseId,name,number,originalText,originalType,otherFaceIds,power,promoTypes,reverseRelated,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,watermark
3545,3546,David Palumbo,,paper,,black,"R,W","R,W",,"nonfoil,foil",,,2015,1,1,0,0,0,0,0,Haste,English,token,,,,cb2007e3-8b41-52b9-a385-2c1d5efa7cbb,,Soldier,33,,,,1,,Assemble the Legion,cedd9906-3b52-43a3-bae8-fb6df5843d8a,437e7a42-4c1c-4777-bf91-a2b376df38a4,4f9f5491-26d3-4223-b7f7-3e38048e4f09,,TNCC,,,Soldier,,,Haste,1,Token Creature — Soldier,"Token,Creature",ccfc41fc-5e0c-5f60-a04b-5e05e8edbd64,
3546,3547,Randy Vargas,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,2de32cd2-e0df-5f11-aebd-669e1cb5dd79,,Clue,34,,,,,,"Academy Manufactor,Angelic Sleuth,Briarbridge Patrol,Briarbridge Tracker,Bygone Bishop,Byway Courier,Confirm Suspicions,Confront the Unknown,Daring Sleuth // Bearer of Overwhelming Truths,Declaration in Stone,Dennick, Pious Apprentice // Dennick, Pious Apparition,Disorder in the Court,Drownyard Explorers,Elmar, Ulvenwald Informant,Eloise, Nephalia Sleuth,Erdwal Illuminator,Ethereal Investigator,Expose Evil,Fae Offering,Fateful Absence,Fleeting Memories,Floodhound,Foul Play,Funnel-Web Recluse,Gone Missing,Hard Evidence,Havengul Laboratory // Havengul Mystery,Humble the Brute,Jace's Scrutiny,Magnifying Glass,Ongoing Investigation,Press for Answers,Root Out,Search the Premises,Secrets of the Key,Sophina, Spearsage Deserter,Survive the Night,Tamiyo's Journal,Thorough Investigation,Thraben Inspector,Tireless Tracker,Tivit, Seller of Secrets,Trail of Evidence,Ulvenwald Mysteries,Wavesifter,Weirding Wood,Wernog, Rider's Chaplain",84bb0127-b093-47a0-94ea-30e28e238b67,d28c8ee0-b990-4195-91ce-c5b3ec4819a0,496e1083-c792-40a4-adf4-fec1d559cd5e,,TNCC,,,Clue,,,"{2}, Sacrifice this artifact: Draw a card.",,Token Artifact — Clue,"Token,Artifact",1af48e93-6b04-524c-b0e3-0ef30485d6b0,
3547,3548,Steve Prescott,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,1,0,,English,token,,,,917a580c-4ea9-5089-b71c-2fe672a2d815,,Food,35,,,,,,"Academy Manufactor,Bake into a Pie,Bartered Cow,Curious Pair // Treats to Share,Fae Offering,Feasting Troll King,Fell the Pheasant,Fierce Witchstalker,Foreboding Fruit,Fortifying Provisions,Giant Opportunity,Giant's Skewer,Gilded Goose,Gingerbread Cabin,Gluttonous Troll,Gyome, Master Chef,Killer Service,Late to Dinner,Oko, Thief of Crowns,Orchard Strider,Savvy Hunter,Taste of Death,Tempting Witch,The Underworld Cookbook,Tireless Provisioner,Trail of Crumbs,Turn into a Pumpkin,Witch's Oven,Wolf's Quarry,Boar,Giant",38f07934-a2de-4f38-b583-9385ed9985e2,4b6171da-c8ae-46e7-90d4-d66a7c7d863d,a468338f-635e-4206-89d6-72d723071d45,,TNCC,,,Food,,,"{2}, {T}, Sacrifice this artifact: You gain 3 life.",,Token Artifact — Food,"Token,Artifact",4464d867-40dc-578c-9af8-1830ba5f491f,
3548,3549,Richard Wright,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,Flying,English,token,,,,8e539971-dd7d-5a22-94f7-602fd43f13d2,,Thopter,36,,,,1,,"Access Denied,Aspiring Aeronaut,Aviation Pioneer,Barbed Spike,Breya's Apprentice,Depose // Deploy,Dovin, Grand Arbiter,Efficient Construction,Etherium Spinner,Experimental Aviator,Fairgrounds Patrol,Filigree Crawler,Foundry of the Consuls,Ghirapur Gearcrafter,Hangarback Walker,Inspired Sphinx,Loyal Apprentice,Maverick Thopterist,Pia and Kiran Nalaar,Pia Nalaar,Retrofitter Foundry,Sai, Master Thopterist,Sweep the Skies,Tezzeret, Artifice Master,Thopter Assembly,Thopter Engineer,Thopter Spy Network,Thopter Squadron,Whirlermaker,Whirler Rogue,Whirler Virtuoso,Thopter Pie Network",d14acfdc-0185-498a-aef3-bc9596eef81d,c263f60c-e1ef-480b-8e93-d5c399697e4a,7c0b6b53-4ddb-4bb5-8a26-0041b2006d3f,,TNCC,,,Thopter,,,Flying,1,Token Artifact Creature — Thopter,"Token,Artifact,Creature",f22f3e10-8d4f-55df-8bb6-c8774c1a3f51,
3549,3550,Alexander Mokhov,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,0,0,,English,token,,,,b65184b7-05e9-576b-bedf-2afab05e33da,,Shrine,1,,,,1,,Go-Shintai of Life's Origin,900340a5-7517-4ec4-a51e-762e15a29470,664b8124-ad6f-4f16-b3d7-6c4a7e48452d,bd176056-cc4b-4de5-a583-c17d80761afc,,TNEC,,,Shrine,,,,1,Token Enchantment Creature — Shrine,"Token,Enchantment,Creature",d134c4be-492a-5e9a-a4c4-bb203ef1e694,
3550,3551,Volkan Baǵa,,paper,,black,W,W,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,"Flying,Vigilance",English,token,,,,d73d71de-da54-5709-b236-4baa52330196,,Angel,2,,,,4,,"Divine Visitation,Finale of Glory,Jenson Carthalion, Druid Exile,Parhelion II,Rampage of the Valkyries,Resplendent Angel,Serra the Benevolent,Valkyrie Harbinger",ff898688-0a49-4411-85f4-dddaa40788b5,287c4dae-77de-4182-8588-4e9ca55d3770,29ff8699-53d8-413b-8a3c-0e3ea1e13ff0,,TNEC,,,Angel,,,"Flying, vigilance",4,Token Creature — Angel,"Token,Creature",73467036-f7aa-527a-96a8-5868e33c368b,
3551,3552,Igor Kieryluk,,paper,,black,B,B,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,50b72f7c-820a-5431-beea-78b890e9e467,,Phyrexian Germ,3,,,,0,,"Batterbone,Batterskull,Bonehoard,Flayer Husk,Grip of Phyresis,Kaldra Compleat,Lashwrithe,Mortarpod,Necropouncer,Nettlecyst,Scytheclaw,Sickleslicer,Skinwing,Strandwalker,Germ",7dfd481c-94ad-4a2e-a396-3d4a10bacc33,be4a925c-b47c-42d3-9fc7-330a92ea40f4,a1c2af93-83c0-4974-b4db-abf95981d4e3,,TNEC,,,"Phyrexian,Germ",,,,0,Token Creature — Phyrexian Germ,"Token,Creature",805574ec-9b58-5e16-bcd2-b1b20901c6a6,
3552,3553,Winona Nelson,,paper,,black,R,R,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,c1e0447e-efde-5430-a3d0-9a9742cb4379,,Elemental,4,,,,1,,"Chandra, Acolyte of Flame,Elemental Mastery,Mask of Immolation,Molten Birth,Scampering Scorcher,Seasoned Pyromancer,Tilonalli's Summoner,Young Pyromancer",f66ddc60-4015-4c62-8e13-bc30edef5e37,b72510b2-4740-465b-8b71-58cea9d54eff,1a6c2152-71ca-46be-ab83-c84633442257,,TNEC,,,Elemental,,,,1,Token Creature — Elemental,"Token,Creature",88d08b2b-184b-56ca-8980-81ebeae1bf6a,
3553,3554,Mark Behm,,paper,,black,R,R,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,e9b9b7a1-7c66-5b3b-9c45-8ca94806562a,,Goblin,5,,,,1,,"Battle Cry Goblin,Beetleback Chief,Blast from the Past,Box of Free-Range Goblins,Chancellor of the Forge,Den of the Bugbear,Dragon Fodder,Empty the Warrens,Garbage Elemental,Gift Horse,Goblin Assault,Goblin Gang Leader,Goblin Gathering,Goblin Goliath,Goblin Instigator,Goblin Marshal,Goblin Morningstar,Goblin Offensive,Goblin Rabblemaster,Goblin Rally,Goblinslide,Goblin Traprunner,Goblin War Party,Goblin Warrens,Hordeling Outburst,Hunted Phantasm,Ib Halfheart, Goblin Tactician,Kathari Bomber,Krenko, Mob Boss,Krenko's Command,Krenko, Tin Street Kingpin,Kuldotha Rebirth,Legion Warboss,Lost Mine of Phandelver,Mardu Ascendancy,Mogg Alarm,Mogg Infestation,Mogg War Marshal,Pashalik Mons,Ponyback Brigade,Sarpadian Empires, Vol. VII,Siege-Gang Commander,Sling-Gang Lieutenant,Survey the Wreckage,Swarming Goblins,Tin Street Cadet,Warbreak Trumpeter,You See a Pair of Goblins,Goblin Gang Leader,Jund,Siege-Gang Commander",4b02577e-62ec-4716-8e4c-51630cf1d49e,8de53a02-945f-4d6a-93ca-9f3fcf06856b,4465eff4-5851-4721-a248-866c686c2ab8,,TNEC,,,Goblin,,,,1,Token Creature — Goblin,"Token,Creature",4e09b9b0-a4f9-5a57-bffb-59605ed2a194,
3554,3555,Uriah Voth,,paper,,black,R,R,,"nonfoil,foil",,,2015,1,1,0,0,0,0,0,Enchant,English,token,,,,ae2f282c-7454-5e06-9e2b-bb11ff19933a,,Smoke Blessing,6,,,,,,"Smoke Spirits' Aid,Treasure",5eb01bef-8989-4b38-a303-0aafab1b33e5,75dedf2c-9597-49a2-934f-f1798d3d1021,92796d48-fe2a-4b62-9d9c-14b445406261,,TNEC,,,Aura,,,"Enchant creature
When enchanted creature dies, it deals 1 damage to its controller and you create a Treasure token.",,Token Enchantment — Aura,"Token,Enchantment",8c143dce-d6a3-57c5-a912-8ce754f73de9,
3555,3556,Dave Allsop,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,a378e6d6-dc9d-5978-a407-47687eec089b,,Beast,7,,,,3,,"Beast Within,Bringer of the Green Dawn,Curious Herd,Druid of Horns,Elder Gargaroth,Feral Incarnation,Fresh Meat,Garruk, Primal Hunter,Garruk, Unleashed,Garruk Wildspeaker,Herd Migration,Midsummer Revel,Primeval Bounty,Pulse of the Tangle,Savage Conception,Sawtusk Demolisher,Somberwald Beastmaster,Soul of Zendikar,Thragtusk,Trumpeting Gnarr,Vivien, Monsters' Advocate,Wild Endeavor",2aa672bb-60f3-4601-8c14-f486a54f615b,bdefb360-c065-4d43-8e88-53be5ea76e8e,6bb61f34-5d57-4eaa-a02c-f5d08c1ee920,,TNEC,,,Beast,,,,3,Token Creature — Beast,"Token,Creature",218b2d93-b586-5d19-a467-2b246fb347c9,
3556,3557,Lars Grant-West,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,e9dda49b-f2e5-54b9-a8c6-017b9679c7d2,,Elephant,8,,,,3,,"Assault // Battery,Bestial Menace,Call of the Herd,Elephant Ambush,Elephant Guide,Generous Gift,Kazandu Tuskcaller,Selvala's Charge,Terastodon,Trumpeting Herd,Call of the Herd",46c63821-49f6-4b9a-80a1-18e9c79c5c1a,0fe3c48b-f071-458f-9320-fa34b7e5d8cb,079c46cc-feb0-4998-8593-c8b739afdb82,,TNEC,,,Elephant,,,,3,Token Creature — Elephant,"Token,Creature",73c4bfe9-49d3-5276-be52-0c4af46c6e3a,
3557,3558,Jakub Kasper,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,6cbc19bd-387a-5e05-bebc-f9b8ee814776,,Plant,9,,,,0,,"Avenger of Zendikar,Khalni Garden,Nissa, Voice of Zendikar,Phylath, World Sculptor,Turntimber Sower",0dfac8bc-2b81-4577-a69c-8edbdbcc84aa,aae5bd01-8cb7-484a-92bb-569f96341891,bcd346a7-4d96-4a0c-9725-fb740e32b730,,TNEC,,,Plant,,,,1,Token Creature — Plant,"Token,Creature",5b7f5a53-20ee-5a55-8162-0130f4670b75,
3558,3559,Warren Mahy,,paper,,black,G,G,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,ffb6697c-1bf4-5522-a4f7-7ad3503872c1,,Saproling,10,,,,1,,"Aether Mutation,Artifact Mutation,Aura Mutation,Bramble Elemental,Deathbloom Thallid,Death Mutation,Deathspore Thallid,Dreampod Druid,Druidic Satchel,Elvish Farmer,Fists of Ironwood,Flash Foliage,Fungal Infection,Fungal Plots,Fungal Rebirth,Fungal Sprouting,Ghave, Guru of Spores,Golgari Germination,Greener Pastures,Jade Mage,Jund Battlemage,Korozda Guildmage,Last Stand,Morbid Bloom,Mycologist,Mycoloth,Necrogenesis,Nemata, Grove Guardian,Night Soil,Overgrown Armasaur,Pallid Mycoderm,Pollenbright Wings,Psychotrope Thallid,Rith's Charm,Rith, the Awakener,Saproling Cluster,Saproling Infestation,Saproling Migration,Saproling Symbiosis,Sarpadian Empires, Vol. VII,Savage Thallid,Scatter the Seeds,Seed Spark,Selesnya Evangel,Selesnya Guildmage,Slimefoot, the Stowaway,Spontaneous Generation,Spore Burst,Sporemound,Sporesower Thallid,Spore Swarm,Sporeweb Weaver,Sporogenesis,Sporoloth Ancient,Sprout,Sprouting Thrinax,Sprout Swarm,Supply // Demand,Tana, the Bloodsower,Tendershoot Dryad,Thallid,Thallid Devourer,Thallid Germinator,Thallid Shell-Dweller,Thelonite Hermit,Tukatongue Thallid,Ulasht, the Hate Seed,Undercellar Myconid,Utopia Mycon,Verdant Embrace,Verdant Force,Verdeloth the Ancient,Vitaspore Thallid,Vitu-Ghazi, the City-Tree,Yavimaya Sapherd,Grand Ossuary,Saproling Cluster,Verdant Force",98966946-de7a-4a96-b8c5-875f6e453f94,77f6a380-50b1-4209-9d78-95434c947c0a,2b7dba01-b08c-4218-9fc1-da55559d9155,,TNEC,,,Saproling,,,,1,Token Creature — Saproling,"Token,Creature",1dc7799e-160d-528c-b6b8-85383083419c,
3559,3560,Ryan Pancoast,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,,English,token,,,,60263373-d5f1-590a-a165-225cfff6cbb2,,Myr,11,,,,1,,"Genesis Chamber,Master's Call,Mirrodin Besieged,Myr Battlesphere,Myr Incubator,Myr Matrix,Myr Sire,Myrsmith,Myr Turbine,Origin Spellbomb,Parasitic Implant,Shrine of Loyal Legions,Myr Incubator",eb47cd56-8f1f-49c9-8f19-8b1507063a9a,38aaf042-2fed-4761-baa7-62a3002b71fd,bf690282-125f-431c-a363-39f6772324c8,,TNEC,,,Myr,,,,1,Token Artifact Creature — Myr,"Token,Artifact,Creature",67cc6617-ca35-559c-87b4-0ccd0295c336,
3560,3561,Johan Grenier,,paper,,black,,,,"nonfoil,foil",,,2015,1,1,0,0,0,1,0,Flying,English,token,,,,966a3141-8f06-5ad8-b016-c738bea85642,,Thopter,12,,,,1,,"Access Denied,Aspiring Aeronaut,Aviation Pioneer,Barbed Spike,Breya's Apprentice,Depose // Deploy,Dovin, Grand Arbiter,Efficient Construction,Etherium Spinner,Experimental Aviator,Fairgrounds Patrol,Filigree Crawler,Foundry of the Consuls,Ghirapur Gearcrafter,Hangarback Walker,Inspired Sphinx,Loyal Apprentice,Maverick Thopterist,Pia and Kiran Nalaar,Pia Nalaar,Retrofitter Foundry,Sai, Master Thopterist,Sweep the Skies,Tezzeret, Artifice Master,Thopter Assembly,Thopter Engineer,Thopter Spy Network,Thopter Squadron,Whirlermaker,Whirler Rogue,Whirler Virtuoso,Thopter Pie Network",65dd4252-09d0-4666-8d80-10432265ae4a,01dd3600-d58f-4441-ba6f-913204619ebe,7c0b6b53-4ddb-4bb5-8a26-0041b2006d3f,,TNEC,,,Thopter,,,Flying,1,Token Artifact Creature — Thopter,"Token,Artifact,Creature",147e652c-87f3-5002-b778-e6e9f1ae3176,
3561,3562,Mila Pesic,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,64a8d8d8-fa21-5508-beb1-2464878c780d,,Pilot,1,,,,1,,"Born to Drive,Prodigy's Prototype,Reckoner Bankbuster,Shorikai, Genesis Engine",be84f259-2809-48c9-9c70-861437f08c23,75879bf8-2862-47a2-96a6-f19a14716e78,425c9e23-3227-44a5-8e10-0cf4d0967799,,TNEO,,,Pilot,,,This creature crews Vehicles as though its power were 2 greater.,1,Token Creature — Pilot,"Token,Creature",6c112277-fd0b-5566-a5f5-0f59216e0444,
3562,3563,Brent Hollowell,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,1,0,,English,token,,,,8f46a0a5-9f01-5760-b638-921f69906c37,,Spirit,2,,,,1,,"Akki Ember-Keeper,Baku Altar,Concord with the Kami,Dripping-Tongue Zubera,Forbidden Orchard,Gods' Eye, Gate to the Reikai,Go-Shintai of Shared Purpose,Haunting Imitation,Honden of Life's Web,Myojin of Blooming Dawn,One with the Kami,Promise of Bunrei,Release to Memory,Séance,Searchlight Companion,Sekki, Seasons' Guide,Sokenzan, Crucible of Defiance,Soul Separator,Spiritual Visit,Teachings of the Kirin // Kirin-Touched Orochi,The Restoration of Eiganjo // Architect of Restoration",ca20548f-6324-4858-adbe-87303ff1ca52,1a578bca-a1da-4653-af0a-e541feb942b9,6a7a9dff-ff9e-4005-a17f-6ea0c11c1d5a,,TNEO,,,Spirit,,,,1,Token Creature — Spirit,"Token,Creature",af3f43ba-5ccd-5df8-bb7b-5b26307c67b1,
3563,3564,Gaboleps,,paper,,black,W,W,,nonfoil,,,2015,0,1,0,0,0,0,0,Vigilance,English,token,,,,db0271d1-3ea3-596f-b4e4-cb7f0e083c3f,,Samurai,3,,,,2,,"Banishing Slash,Eiganjo Uprising,Experimental Synthesizer,Imperial Oath,Naomi, Pillar of Order,The Wandering Emperor",f68e5337-6e44-4f8f-a102-2f97b433beea,9f7ff055-86c5-4d85-8ae5-f59086653fab,acdaf04d-19ef-4132-a3b6-5a99f0b5165f,,TNEO,,,Samurai,,,Vigilance,2,Token Creature — Samurai,"Token,Creature",0979b2d0-05a6-5616-b7be-75c1777f6cb6,
3564,3565,Manuel Castañón,,paper,,black,U,U,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,2a16b090-0e53-58dd-8778-32f428293a24,,Ninja,4,,,,1,,Kaito Shizuki,14eb629e-f09f-4deb-b434-7615a3010a4d,ce18d24a-1101-47e1-8f0b-5d2fac94f260,e91f412a-6626-44fc-a735-a2cce5225622,,TNEO,,,Ninja,,,This creature can't be blocked.,1,Token Creature — Ninja,"Token,Creature",e279e34e-2bb6-5fc5-9f24-e2d8441c8b2f,
3565,3566,Tomasz Jedruszek,,paper,,black,B,B,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,84fa2ba6-73a7-5c2a-a392-f937ecb54e8c,,Rat Rogue,5,,,,1,,Tribute to Horobi // Echo of Death's Wail,695f72ea-13e6-40ab-afc7-55657701c82d,e87497cd-485c-41e8-8269-a106ba2779f1,11aa75c3-a259-4fb0-b65c-3c1339c0479b,,TNEO,,,"Rat,Rogue",,,,1,Token Creature — Rat Rogue,"Token,Creature",9179b14e-8e42-594c-bb1a-b2ef2b4cadbc,
3566,3567,Craig J Spearing,,paper,,black,R,R,,nonfoil,,,2015,0,1,0,0,0,0,0,Haste,English,token,,,,a4765cb0-702e-500a-9339-7383460f8a4f,,Construct,6,,,,3,,Sokenzan Smelter,cbafdfc0-380a-482b-b5f8-a7a00ecf8da6,bf6c282b-b3cd-4aba-ae66-0b1d8dba7141,74658c70-caa8-4172-8a65-055d327668f9,,TNEO,,,Construct,,,Haste,1,Token Artifact Creature — Construct,"Token,Artifact,Creature",ff7baed0-4359-5fe5-bd9b-abb6234677ff,
3567,3568,Andrey Kuzinskiy,,paper,,black,R,R,,nonfoil,,,2015,0,1,0,0,0,0,0,Flying,English,token,,,,9a718de8-afc2-5031-8041-2fefe5c0c515,,Dragon Spirit,7,,,,5,,"Goro-Goro, Disciple of Ryusei",a4c06e08-2026-471d-a6d0-bbb0f040420a,1c51e746-fa8d-49a7-ba37-dd6939f0cfba,6e8925e1-0226-4081-9e96-b95d23c20061,,TNEO,,,"Dragon,Spirit",,,Flying,5,Token Creature — Dragon Spirit,"Token,Creature",90c08b72-09bc-50dd-82c2-00c0d6906d55,
3568,3569,Jason Kang,,paper,,black,R,R,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,c710d30f-cbb0-5b90-b900-bc3de205619f,,Goblin Shaman,8,,,,2,,"Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,Treasure",0d9461c3-f545-4efb-926e-759961db0495,459a1a48-dd92-4112-b2c3-ee4e74e5d07b,4ece8767-a2e0-42fc-aadf-86a4ae863343,,TNEO,,,"Goblin,Shaman",,,"Whenever this creature attacks, create a Treasure token.",2,Token Creature — Goblin Shaman,"Token,Creature",54edcc8d-dc97-5a6e-b42b-00d63b81e738,
3569,3570,Helge C. Balzer,,paper,,black,R,R,,nonfoil,,,2015,0,1,0,0,0,0,0,Menace,English,token,,,,2da9102a-11f6-50df-8201-b7a79ea06f6a,,Spirit,9,,,,2,,"Chishiro, the Shattered Blade,Gift of Wrath",c20e427c-efa5-476c-aa33-e3149648d207,b37becbe-52b7-4b61-9746-d967bd6d3547,647d1202-e40a-4e44-b08a-f1bbe5b8bf4b,,TNEO,,,Spirit,,,Menace (This creature can't be blocked except by two or more creatures.),2,Token Creature — Spirit,"Token,Creature",3678f749-eef6-5616-a8f0-b019b350f8a5,
3570,3571,Anastasia Ovchinnikova,,paper,,black,G,G,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,7e1396d7-bd9a-5a8c-9d25-6d03e41b701d,,Human Monk,10,,,,1,,"Careful Cultivation,Jugan Defends the Temple // Remnant of the Rising Star",86dd086e-c757-4a6a-8838-51860f2095f8,017e7705-46c9-4f0f-b966-9af48befa88d,eafd0d76-6fac-4e30-8b2f-6869bbf630d7,,TNEO,,,"Human,Monk",,,{T}: Add {G}.,1,Token Creature — Human Monk,"Token,Creature",64544fb1-96f2-59f1-a427-0a8ec477a8c0,
3571,3572,Nicholas Gregory,,paper,,black,G,G,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,5648f3d3-2b95-5f75-aedf-032ec878ed13,,Spirit,11,,,,4,,Invoke the Ancients,0f48aaab-dd6e-4bcc-a8fb-d31dd4a098ba,05280106-9bfa-4973-9911-155a7f54680b,5b3db849-0402-4143-ae14-854c25af360e,,TNEO,,,Spirit,,,,5,Token Creature — Spirit,"Token,Creature",8d87d9c3-08f4-516a-b53d-0c28162ae064,
3572,3573,Peter Polach,,paper,,black,G,G,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,2be183bf-4531-5011-a5db-c0c4d6b5aeef,,Spirit,12,,,,*,,"Kura, the Boundless Sky",d237377d-b79b-4f27-a142-e2c1756e0d94,d754faae-8ffe-4d0d-8fe7-f6ad04dff35e,d3d44e63-8a98-4930-911d-57f7f725ffce,,TNEO,,,Spirit,,,,*,Token Creature — Spirit,"Token,Creature",c06ee636-394e-505c-8844-ac3c012e5a06,
3573,3574,Milivoj Ćeran,,paper,,black,"B,G","B,G",,nonfoil,,legendary,2015,0,1,0,0,0,0,0,,English,token,,,,c3c4c3e4-71f4-5f60-a0bf-5724e7009fd8,,Keimi,13,,,,3,,"Tatsunari, Toad Rider",fbb5b3f9-0012-4deb-b795-c377cdfe546b,ec39e87f-3ef5-4db5-95f0-b3ada3df2877,dc206edd-f3f3-478e-b321-e050269c6d3a,,TNEO,,,Frog,Legendary,,"Whenever you cast an enchantment spell, each opponent loses 1 life and you gain 1 life.",3,Token Legendary Creature — Frog,"Token,Creature",385c70a5-88a4-5ba7-8a01-51688d3af742,
3574,3575,Victor Adame Minguez,,paper,,black,"B,G,R,U,W","B,G,R,U,W",,nonfoil,,legendary,2015,0,1,0,0,0,0,0,"Flying,Haste,Lifelink,Trample,Vigilance",English,token,,,,5aaec8c5-2655-5915-a3da-31d10ad2b973,,Mechtitan,14,,,,10,,Mechtitan Core,0281825d-9d38-4b56-b522-a8d3cf8c77c9,bdf054a8-79c0-4cb9-b8e9-c7b4e04db760,a4fecf0a-a7b3-49e4-bbb2-9690dff5a8f4,,TNEO,,,Construct,Legendary,,"Mechtitan is all colors.
Flying, vigilance, trample, lifelink, haste",10,Token Legendary Artifact Creature — Construct,"Token,Artifact,Creature",023515e1-6755-56be-a01a-6f75b668a182,
3575,3576,Sean Murray,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,1,0,,English,token,,,,525cfa53-7264-54e6-b77a-63fc4ed87f57,,Construct,15,,,,1,,"Jan Jansen, Chaos Crafter,Myriad Construct,Nimblewright Schematic,Oni-Cult Anvil",2770f887-7e96-44d1-864a-8c0504a39785,b65d4738-a7dd-4944-b265-1dd8fef42239,180881c9-5ae7-4810-a17a-06b5994a48a1,,TNEO,,,Construct,,,,1,Token Artifact Creature — Construct,"Token,Artifact,Creature",68fddd02-839b-556e-abc3-c1ec59dcf867,
3576,3577,Randy Vargas,,paper,,black,,,,nonfoil,,legendary,2015,0,1,0,0,0,0,0,,English,token,,,,4541bac0-ff28-5142-9074-9a53fcb41fee,,Tamiyo's Notebook,16,,,,,,"Tamiyo, Compleated Sage",992cb1e0-e846-4710-b49e-a748e4ebffa5,ab6a516e-4ff4-495b-ad86-3350fc69d4da,94de5091-d6ba-43c4-95b6-cec223be2fe1,,TNEO,,,,Legendary,,"Spells you cast cost {2} less to cast.
{T}: Draw a card.",,Token Legendary Artifact,"Token,Artifact",e1afd0a4-f8bf-53eb-8c21-034d1240c3af,
